family,title,start_field,end_field,lam,threshold_c,dimension,span,convention,phase_signature,phase_label,source,polynomial,nodes,edges,components,cycle_rank,degree_sequence,total_edge_points,is_trivalent,interior_voxels,interior_fraction,interior_components,euler_characteristic,handle_rank,touches_boundary,boundary_faces,skeleton_voxels,surface_points,surface_cells,surface_open_edges,surface_nonmanifold_edges,surface_is_closed,field_min,field_max,field_mean,field_std,compact_level_min,compact_level_max,compact_level_mean,compact_level_std,exact_yamada_attempted,geometry_path,sample_seconds,skeleton_seconds,graph_seconds,yamada_seconds,surface_seconds,total_seconds,error,evaluation_kind,normalization,projection,is_subcubic,classification_computed,component_count_matches,void_components
schwarz_p_to_diamond,Schwarz-P -> Diamond,schwarz_p,diamond,0.25,0.12,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",181,True,30256,0.11541748046875,1,-4,5,False,[],234,13704,27424,0,0,True,-2.481517117656224,2.481517117656224,0.24581563957062796,0.9509270469997502,-0.44893620667956446,2.361517117656224,0.6079388134035411,0.5589477271819384,True,_build/arxiv_revision/tpms_n64/geometry/schwarz_p_to_diamond_lambda005_c008.json.gz,0.007766249997075647,0.015478041023015976,0.02070245798677206,0.10516479198122397,0.04368704202352092,0.20579108298989013,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-74.97919282313819, -34.74708227220226, 64.78864084580074), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[0,3,2];V[5,7,6];V[9,1,5];V[2,10,6];V[11,12,4];V[13,12,10];V[15,14,8];V[11,15,9];X[8,0,7,1];X[13,3,14,4]'}",True,True,True,0
schwarz_p_to_diamond,Schwarz-P -> Diamond,schwarz_p,diamond,0.25,0.135,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",182,True,30616,0.116790771484375,1,-4,5,False,[],234,13800,27616,0,0,True,-2.481517117656224,2.481517117656224,0.24581563957062796,0.9509270469997502,-0.45150549803241935,2.346517117656224,0.6024268497700493,0.5550220867835972,True,_build/arxiv_revision/tpms_n64/geometry/schwarz_p_to_diamond_lambda005_c009.json.gz,0.007766249997075647,0.015633541042916477,0.02080287499120459,0.10589962505036965,0.043676458997651935,0.20655412500491366,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-74.97919282313819, -34.74708227220226, 64.78864084580074), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[0,2,1];V[7,6,4];V[9,5,0];V[6,10,1];V[11,12,8];V[13,14,3];V[11,13,9];V[12,10,15];X[3,4,2,5];X[15,7,14,8]'}",True,True,True,0
schwarz_p_to_diamond,Schwarz-P -> Diamond,schwarz_p,diamond,0.25,0.15,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",177,True,30808,0.117523193359375,1,-4,5,False,[],234,13800,27616,0,0,True,-2.481517117656224,2.481517117656224,0.24581563957062796,0.9509270469997502,-0.45150549803241935,2.331517117656224,0.5970098872263301,0.5511190313740533,True,_build/arxiv_revision/tpms_n64/geometry/schwarz_p_to_diamond_lambda005_c010.json.gz,0.007766249997075647,0.01569674996426329,0.01997575000859797,0.10685058298986405,0.044089959003031254,0.20734783302759752,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-74.97919282313819, -34.74708227220226, 64.78864084580074), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[0,2,1];V[7,6,4];V[9,5,0];V[6,10,1];V[11,12,9];V[11,13,8];V[13,10,14];V[12,15,3];X[3,4,2,5];X[14,7,15,8]'}",True,True,True,0
schwarz_p_to_diamond,Schwarz-P -> Diamond,schwarz_p,diamond,0.25,0.16499999999999998,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",182,True,31144,0.118804931640625,1,-4,5,False,[],232,13992,28000,0,0,True,-2.481517117656224,2.481517117656224,0.24581563957062796,0.9509270469997502,-0.45150549803241935,2.316517117656224,0.5916945950510026,0.5472425346899279,True,_build/arxiv_revision/tpms_n64/geometry/schwarz_p_to_diamond_lambda005_c011.json.gz,0.007766249997075647,0.015958208008669317,0.020705375005491078,0.10774108400801197,0.04460162500618026,0.20981495798332617,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-74.97919282313819, -34.74708227220226, 64.78864084580074), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[0,2,1];V[7,6,4];V[9,5,0];V[6,10,1];V[11,12,9];V[11,13,8];V[13,10,14];V[12,15,3];X[3,4,2,5];X[14,7,15,8]'}",True,True,True,0
schwarz_p_to_diamond,Schwarz-P -> Diamond,schwarz_p,diamond,0.25,0.18,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",190,True,31504,0.12017822265625,1,-4,5,False,[],232,13800,27616,0,0,True,-2.481517117656224,2.481517117656224,0.24581563957062796,0.9509270469997502,-0.45150549803241935,2.301517117656224,0.5864768364107023,0.5433898662742743,True,_build/arxiv_revision/tpms_n64/geometry/schwarz_p_to_diamond_lambda005_c012.json.gz,0.007766249997075647,0.01585241698194295,0.020028166996780783,0.11181195802055299,0.04424408299382776,0.21284770901547745,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-74.97919282313819, -34.74708227220226, 64.78864084580074), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[0,2,1];V[7,6,4];V[9,5,0];V[6,10,1];V[11,12,9];V[11,13,8];V[13,10,14];V[12,15,3];X[3,4,2,5];X[14,7,15,8]'}",True,True,True,0
schwarz_p_to_diamond,Schwarz-P -> Diamond,schwarz_p,diamond,0.25,0.195,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",185,True,32104,0.122467041015625,1,-4,5,False,[],231,13752,27520,0,0,True,-2.481517117656224,2.481517117656224,0.24581563957062796,0.9509270469997502,-0.45150549803241935,2.2865171176562242,0.5813567483073294,0.5395596184358221,True,_build/arxiv_revision/tpms_n64/geometry/schwarz_p_to_diamond_lambda005_c013.json.gz,0.007766249997075647,0.015974833979271352,0.019896417041309178,0.10979337501339614,0.04382324998732656,0.21035287500126287,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-74.97919282313819, -34.74708227220226, 64.78864084580074), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[0,3,2];V[5,7,6];V[9,1,5];V[2,10,6];V[11,12,4];V[13,14,8];V[11,13,9];V[12,10,15];X[8,0,7,1];X[15,3,14,4]'}",True,True,True,0
schwarz_p_to_diamond,Schwarz-P -> Diamond,schwarz_p,diamond,0.25,0.21,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",188,True,32464,0.12384033203125,1,-4,5,False,[],231,13752,27520,0,0,True,-2.481517117656224,2.481517117656224,0.24581563957062796,0.9509270469997502,-0.45150549803241935,2.271517117656224,0.5763307322924145,0.535754040127171,True,_build/arxiv_revision/tpms_n64/geometry/schwarz_p_to_diamond_lambda005_c014.json.gz,0.007766249997075647,0.015769625024404377,0.020489166025072336,0.11070216703228652,0.04315283300820738,0.21073212497867644,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-99.29913708777501, 46.80482601462706, 77.3413192165944), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[2,1,0];V[5,3,0];V[6,8,1];V[9,7,4];V[12,2,10];V[14,11,5];V[15,9,14];V[15,8,13];X[4,10,3,11];X[7,13,6,12]'}",True,True,True,0
schwarz_p_to_diamond,Schwarz-P -> Diamond,schwarz_p,diamond,0.25,0.22499999999999998,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",194,True,32644,0.1245269775390625,1,-4,5,False,[],230,13656,27328,0,0,True,-2.481517117656224,2.481517117656224,0.24581563957062796,0.9509270469997502,-0.45150549803241935,2.256517117656224,0.5713932277258043,0.5319703206945352,True,_build/arxiv_revision/tpms_n64/geometry/schwarz_p_to_diamond_lambda005_c015.json.gz,0.007766249997075647,0.016034375003073364,0.020873250032309443,0.11337533401092514,0.043260290985926986,0.21460516599472612,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-74.97919282313819, -34.74708227220226, 64.78864084580074), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[0,3,2];V[6,1,5];V[2,8,7];V[5,9,7];V[11,12,4];V[11,13,6];V[13,14,10];V[12,8,15];X[10,0,9,1];X[15,3,14,4]'}",True,True,True,0
schwarz_p_to_diamond,Schwarz-P -> Diamond,schwarz_p,diamond,0.25,0.24,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",192,True,32788,0.1250762939453125,1,-4,5,False,[],231,13752,27520,0,0,True,-2.481517117656224,2.481517117656224,0.24581563957062796,0.9509270469997502,-0.45150549803241935,2.2415171176562243,0.5665288449041708,0.5282195354931756,True,_build/arxiv_revision/tpms_n64/geometry/schwarz_p_to_diamond_lambda005_c016.json.gz,0.007766249997075647,0.016135208017658442,0.020217666984535754,0.11162179103121161,0.043565957981627434,0.21244454197585583,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-74.97919282313819, -34.74708227220226, 64.78864084580074), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[1,2,0];V[7,6,4];V[9,5,1];V[6,10,0];V[11,12,8];V[11,13,9];V[13,14,3];V[12,10,15];X[3,4,2,5];X[15,7,14,8]'}",True,True,True,0
schwarz_p_to_diamond,Schwarz-P -> Diamond,schwarz_p,diamond,0.25,0.255,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",191,True,33064,0.126129150390625,1,-4,5,False,[],230,13800,27616,0,0,True,-2.481517117656224,2.481517117656224,0.24581563957062796,0.9509270469997502,-0.45150549803241935,2.226517117656224,0.5617406195347696,0.5245181544748246,True,_build/arxiv_revision/tpms_n64/geometry/schwarz_p_to_diamond_lambda005_c017.json.gz,0.007766249997075647,0.016368917014915496,0.020086958014871925,0.11232816701522097,0.04632212495198473,0.21650691697141156,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-74.97919282313819, -34.74708227220226, 64.78864084580074), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[3,2,0];V[5,7,6];V[9,1,5];V[2,10,6];V[11,12,4];V[11,13,9];V[13,14,8];V[12,10,15];X[8,0,7,1];X[15,3,14,4]'}",True,True,True,0
schwarz_p_to_diamond,Schwarz-P -> Diamond,schwarz_p,diamond,0.25,0.27,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",196,True,33400,0.127410888671875,1,-4,5,False,[],230,13992,28000,0,0,True,-2.481517117656224,2.481517117656224,0.24581563957062796,0.9509270469997502,-0.45150549803241935,2.211517117656224,0.5570294689909163,0.5208518703379404,True,_build/arxiv_revision/tpms_n64/geometry/schwarz_p_to_diamond_lambda005_c018.json.gz,0.007766249997075647,0.016769833979196846,0.02142754103988409,0.13083904201630503,0.050854291999712586,0.2423264579847455,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-74.97919282313819, -34.74708227220226, 64.78864084580074), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[3,2,0];V[5,7,6];V[9,1,5];V[2,10,6];V[11,12,4];V[11,13,9];V[13,14,8];V[12,10,15];X[8,0,7,1];X[15,3,14,4]'}",True,True,True,0
schwarz_p_to_diamond,Schwarz-P -> Diamond,schwarz_p,diamond,0.25,0.285,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",201,True,33748,0.1287384033203125,1,-4,5,False,[],230,13992,28000,0,0,True,-2.481517117656224,2.481517117656224,0.24581563957062796,0.9509270469997502,-0.45150549803241935,2.196517117656224,0.5523896437830096,0.5172235304342989,True,_build/arxiv_revision/tpms_n64/geometry/schwarz_p_to_diamond_lambda005_c019.json.gz,0.007766249997075647,0.017921417020261288,0.022655249980743974,0.2537490000249818,0.09097404102794826,0.4110129170003347,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-74.97919282313819, -34.74708227220226, 64.78864084580074), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[3,2,0];V[5,7,6];V[9,1,5];V[2,10,6];V[11,12,4];V[11,13,9];V[14,12,10];V[13,15,8];X[8,0,7,1];X[14,3,15,4]'}",True,True,True,0
schwarz_p_to_diamond,Schwarz-P -> Diamond,schwarz_p,diamond,0.25,0.3,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","yamada:Mul(Integer(-1), Add(Pow(Symbol('Y'), Integer(2)), Integer(1)), Add(Pow(Symbol('Y'), Integer(2)), Symbol('Y'), Integer(1)), Add(Pow(Symbol('Y'), Integer(6)), Mul(Integer(-1), Integer(3), Pow(Symbol('Y'), Integer(5))), Mul(Integer(8), Pow(Symbol('Y'), Integer(4))), Mul(Integer(-1), Integer(8), Pow(Symbol('Y'), Integer(3))), Mul(Integer(8), Pow(Symbol('Y'), Integer(2))), Mul(Integer(-1), Integer(3), Symbol('Y')), Integer(1)))",Yamada -(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),yamada,-(Y**2 + 1)*(Y**2 + Y + 1)*(Y**6 - 3*Y**5 + 8*Y**4 - 8*Y**3 + 8*Y**2 - 3*Y + 1),8,12,1,5,"[3, 3, 3, 3, 3, 3, 3, 3]",173,True,33940,0.1294708251953125,1,-4,5,False,[],236,13992,28000,0,0,True,-2.481517117656224,2.481517117656224,0.24581563957062796,0.9509270469997502,-0.46169128831894723,2.1815171176562242,0.5478244286735208,0.5136351809245825,True,_build/arxiv_revision/tpms_n64/geometry/schwarz_p_to_diamond_lambda005_c020.json.gz,0.007766249997075647,0.0357903330004774,0.0421127500012517,0.13308141700690612,0.05550654197577387,0.29550170799484476,,spatial-yamada,signed-minimum-degree-zero,"{'rotation_angles': (-99.29913708777501, 46.80482601462706, 77.3413192165944), 'rotation_order': 'ZYX', 'num_crossings': 2, 'pd_code': 'V[2,1,0];V[7,5,3];V[8,4,0];V[6,9,1];V[12,10,8];V[13,2,11];V[15,9,14];V[15,7,12];X[3,11,4,10];X[5,14,6,13]'}",True,True,True,0
